,time,comp_angle,gyro_angle,accel_angle,control,frequency
580,1622659207.7195377,0,0,0,-50.0,182
581,1622659207.7249897,0,0,0,-50.0,183
582,1622659207.7304294,0,0,0,-50.0,183
583,1622659207.7358694,0,0,0,-50.0,183
584,1622659207.7413182,0,0,0,-50.0,183
585,1622659207.7467773,0,0,0,-50.0,183
586,1622659207.7522786,0,0,0,-50.0,183
587,1622659207.75778,0,0,0,-50.0,181
588,1622659207.763279,0,0,0,-50.0,181
589,1622659207.768756,0,0,0,-50.0,181
590,1622659207.774231,0,0,0,-50.0,182
591,1622659207.7797115,0,0,0,-50.0,182
592,1622659207.7851856,0,0,0,-50.0,182
593,1622659207.7906644,0,0,0,-50.0,182
594,1622659207.7961433,0,0,0,-50.0,182
595,1622659207.8016255,0,0,0,-50.0,182
596,1622659207.8070977,0,0,0,-50.0,182
597,1622659207.8125858,0,0,0,-50.0,182
598,1622659207.8180346,0,0,0,-50.0,182
599,1622659207.8234854,0,0,0,-50.0,183
600,1622659207.8289285,0,0,0,-50.0,183
601,1622659207.8344247,0,0,0,-50.0,183
602,1622659207.8400133,0,0,0,-50.0,181
603,1622659207.8454866,0,0,0,-50.0,179
604,1622659207.8510962,0,0,0,-50.0,182
605,1622659207.856832,0,0,0,-50.0,174
606,1622659207.862416,0,0,0,-50.0,177
607,1622659207.8679576,0,0,0,-50.0,179
608,1622659207.8734477,0,0,0,-50.0,180
609,1622659207.8789349,0,0,0,-50.0,182
610,1622659207.8846517,0,0,0,-50.0,182
611,1622659207.8901227,0,0,0,-50.0,174
612,1622659207.895606,0,0,0,-50.0,182
613,1622659207.9014688,0,0,0,-50.0,182
614,1622659207.906881,0,0,0,-50.0,170
615,1622659207.912315,0,0,0,-50.0,184
616,1622659207.917746,0,0,0,-50.0,184
617,1622659207.9232202,0,0,0,-50.0,184
618,1622659207.9286623,0,0,0,-50.0,182
619,1622659207.9341562,0,0,0,-50.0,183
620,1622659207.93958,0,0,0,-50.0,182
621,1622659207.9451318,0,0,0,-50.0,184
622,1622659207.9506617,0,0,0,-50.0,180
623,1622659207.9563181,0,0,0,-50.0,179
624,1622659207.9622343,0,0,0,-50.0,177
625,1622659207.9677432,0,0,0,-50.0,169
626,1622659207.9732563,0,0,0,-50.0,181
627,1622659207.9787672,0,0,0,-50.0,181
628,1622659207.9842622,0,0,0,-50.0,181
629,1622659207.989724,0,0,0,-50.0,181
630,1622659207.9952128,0,0,0,-50.0,183
631,1622659208.0006962,0,0,0,-50.0,182
632,1622659208.0061772,0,0,0,-50.0,182
633,1622659208.011616,0,0,0,-50.0,182
634,1622659208.0171254,0,0,0,-50.0,183
635,1622659208.0225623,0,0,0,-50.0,181
636,1622659208.0281446,0,0,0,-50.0,183
637,1622659208.0339472,0,0,0,-50.0,179
638,1622659208.0393925,0,0,0,-50.0,172
639,1622659208.0450494,0,0,0,-50.0,183
640,1622659208.0505142,0,0,0,-50.0,176
641,1622659208.0560515,0,0,0,-50.0,183
642,1622659208.0615938,0,0,0,-50.0,180
643,1622659208.0671027,0,0,0,-50.0,180
644,1622659208.0726225,0,0,0,-50.0,181
645,1622659208.0781202,0,0,0,-50.0,181
646,1622659208.0836277,0,0,0,-50.0,181
647,1622659208.0891275,0,0,0,-50.0,181
648,1622659208.0946271,0,0,0,-50.0,181
649,1622659208.1001246,0,0,0,-50.0,181
650,1622659208.105622,0,0,0,-50.0,181
651,1622659208.1111624,0,0,0,-50.0,181
652,1622659208.116633,0,0,0,-50.0,180
653,1622659208.122105,0,0,0,-50.0,182
654,1622659208.1275635,0,0,0,-50.0,182
655,1622659208.1330256,0,0,0,-50.0,183
656,1622659208.138478,0,0,0,-50.0,183
657,1622659208.144074,0,0,0,-50.0,183
658,1622659208.1496067,0,0,0,-50.0,178
659,1622659208.1551204,0,0,0,-50.0,180
660,1622659208.1607654,0,0,0,-50.0,181
661,1622659208.166407,0,0,0,-50.0,176
662,1622659208.1720314,0,0,0,-50.0,177
663,1622659208.1775694,0,0,0,-50.0,177
664,1622659208.1832955,0,0,0,-50.0,180
665,1622659208.1888366,0,0,0,-50.0,174
666,1622659208.1945734,0,0,0,-50.0,180
667,1622659208.2001321,0,0,0,-50.0,174
668,1622659208.205842,0,0,0,-50.0,179
669,1622659208.2114048,0,0,0,-50.0,175
670,1622659208.2169812,0,0,0,-50.0,179
671,1622659208.2225616,0,0,0,-50.0,179
672,1622659208.2280784,0,0,0,-50.0,178
673,1622659208.233563,0,0,0,-50.0,181
674,1622659208.2390451,0,0,0,-50.0,182
675,1622659208.2446053,0,0,0,-50.0,182
676,1622659208.250166,0,0,0,-50.0,179
677,1622659208.2556944,0,0,0,-50.0,180
678,1622659208.2612803,0,0,0,-50.0,181
679,1622659208.2668304,0,0,0,-50.0,178
680,1622659208.2723768,0,0,0,-50.0,180
681,1622659208.2779121,0,0,0,-50.0,180
682,1622659208.2834504,0,0,0,-50.0,180
683,1622659208.2889555,0,0,0,-50.0,180
684,1622659208.3133974,0,0,0,-50.0,58
685,1622659208.319143,0,0,0,-50.0,77
686,1622659208.3839447,0,0,0,-50.0,15
687,1622659208.3915796,0,0,0,-50.0,170
688,1622659208.3978813,0,0,0,-50.0,130
689,1622659208.4030426,0,0,0,-50.0,158
690,1622659208.4080539,0,0,0,-50.0,194
691,1622659208.413103,0,0,0,-50.0,198
692,1622659208.418095,0,0,0,-50.0,199
693,1622659208.4230688,0,0,0,-50.0,200
694,1622659208.4280832,0,0,0,-50.0,201
695,1622659208.4331138,0,0,0,-50.0,199
696,1622659208.4380512,0,0,0,-50.0,198
697,1622659208.4430423,0,0,0,-50.0,202
698,1622659208.4480362,0,0,0,-50.0,200
699,1622659208.4529872,0,0,0,-50.0,200
700,1622659208.4579928,0,0,0,-50.0,201
701,1622659208.4630966,0,0,0,-50.0,199
702,1622659208.4681828,0,0,0,-50.0,195
703,1622659208.473251,0,0,0,-50.0,196
704,1622659208.4783325,0,0,0,-50.0,197
705,1622659208.4837036,0,0,0,-50.0,196
706,1622659208.4892566,0,0,0,-50.0,185
707,1622659208.4947689,0,0,0,-50.0,180
708,1622659208.5002816,0,0,0,-50.0,181
709,1622659208.5058007,0,0,0,-50.0,181
710,1622659208.5114167,0,0,0,-50.0,181
711,1622659208.5169313,0,0,0,-50.0,177
712,1622659208.5225675,0,0,0,-50.0,181
713,1622659208.528085,0,0,0,-50.0,177
714,1622659208.5336874,0,0,0,-50.0,181
715,1622659208.5392103,0,0,0,-50.0,178
716,1622659208.5447419,0,0,0,-50.0,181
717,1622659208.550342,0,0,0,-50.0,180
718,1622659208.5558667,0,0,0,-50.0,178
719,1622659208.5614917,0,0,0,-50.0,180
720,1622659208.5671089,0,0,0,-50.0,177
721,1622659208.5728054,0,0,0,-50.0,177
722,1622659208.5783265,0,0,0,-50.0,175
723,1622659208.5838532,0,0,0,-50.0,181
724,1622659208.5895438,0,0,0,-50.0,177
725,1622659208.5950754,0,0,0,-50.0,178
726,1622659208.6006734,0,0,0,-50.0,180
727,1622659208.6062365,0,0,0,-50.0,178
728,1622659208.6118374,0,0,0,-50.0,179
729,1622659208.6173985,0,0,0,-50.0,178
730,1622659208.6229877,0,0,0,-50.0,179
731,1622659208.628489,0,0,0,-50.0,178
732,1622659208.6339886,0,0,0,-50.0,181
733,1622659208.63946,0,0,0,-50.0,181
734,1622659208.64493,0,0,0,-50.0,182
735,1622659208.6503854,0,0,0,-50.0,182
736,1622659208.65585,0,0,0,-50.0,183
737,1622659208.661316,0,0,0,-50.0,182
738,1622659208.66683,0,0,0,-50.0,182
739,1622659208.6723392,0,0,0,-50.0,181
740,1622659208.6779978,0,0,0,-50.0,181
741,1622659208.6837351,0,0,0,-50.0,173
742,1622659208.6893463,0,0,0,-50.0,177
743,1622659208.6949794,0,0,0,-50.0,175
744,1622659208.7005515,0,0,0,-50.0,180
745,1622659208.7061512,0,0,0,-50.0,179
746,1622659208.7116983,0,0,0,-50.0,178
747,1622659208.7174504,0,0,0,-50.0,178
748,1622659208.7229614,0,0,0,-50.0,175
749,1622659208.72866,0,0,0,-50.0,181
750,1622659208.73421,0,0,0,-50.0,175
751,1622659208.7397892,0,0,0,-50.0,180
752,1622659208.7453525,0,0,0,-50.0,179
753,1622659208.7510717,0,0,0,-50.0,179
754,1622659208.7566886,0,0,0,-50.0,174
755,1622659208.7622297,0,0,0,-50.0,178
756,1622659208.7677577,0,0,0,-50.0,180
757,1622659208.7735157,0,0,0,-50.0,180
758,1622659208.7791374,0,0,0,-50.0,173
759,1622659208.7848363,0,0,0,-50.0,178
760,1622659208.7903967,0,0,0,-50.0,175
761,1622659208.7960305,0,0,0,-50.0,180
762,1622659208.8016233,0,0,0,-50.0,177
763,1622659208.8073409,0,0,0,-50.0,178
764,1622659208.8129704,0,0,0,-50.0,174
765,1622659208.8186438,0,0,0,-50.0,177
766,1622659208.824212,0,0,0,-50.0,176
767,1622659208.8299205,0,0,0,-50.0,179
768,1622659208.8354745,0,0,0,-50.0,175
769,1622659208.8412168,0,0,0,-50.0,180
770,1622659208.8467958,0,0,0,-50.0,174
771,1622659208.8524013,0,0,0,-50.0,179
772,1622659208.8580332,0,0,0,-50.0,177
773,1622659208.8636403,0,0,0,-50.0,178
774,1622659208.869194,0,0,0,-50.0,178
775,1622659208.874834,0,0,0,-50.0,180
776,1622659208.8803687,0,0,0,-50.0,177
777,1622659208.8861609,0,0,0,-50.0,180
778,1622659208.891773,0,0,0,-50.0,172
779,1622659208.8974464,0,0,0,-50.0,178
780,1622659208.9030778,0,0,0,-50.0,176
781,1622659208.9086788,0,0,0,-50.0,177
782,1622659208.9142177,0,0,0,-50.0,178
783,1622659208.9199257,0,0,0,-50.0,180
784,1622659208.9254253,0,0,0,-50.0,175
785,1622659208.9310858,0,0,0,-50.0,181
786,1622659208.9366598,0,0,0,-50.0,176
787,1622659208.942269,0,0,0,-50.0,179
788,1622659208.947837,0,0,0,-50.0,178
789,1622659208.9534547,0,0,0,-50.0,179
790,1622659208.9590223,0,0,0,-50.0,177
791,1622659208.9645274,0,0,0,-50.0,179
792,1622659208.9699972,0,0,0,-50.0,181
793,1622659208.9756477,0,0,0,-50.0,182
794,1622659208.98119,0,0,0,-50.0,176
795,1622659208.9869766,0,0,0,-50.0,180
796,1622659208.9925783,0,0,0,-50.0,172
797,1622659208.9981172,0,0,0,-50.0,178
798,1622659209.0036373,0,0,0,-50.0,180
799,1622659209.0091462,0,0,0,-50.0,181
800,1622659209.01463,0,0,0,-50.0,181
801,1622659209.0201643,0,0,0,-50.0,182
802,1622659209.025633,0,0,0,-50.0,180
803,1622659209.0311837,0,0,0,-50.0,182
804,1622659209.0366514,0,0,0,-50.0,180
805,1622659209.0422215,0,0,0,-50.0,181
806,1622659209.0477192,0,0,0,-50.0,180
807,1622659209.0532408,0,0,0,-50.0,181
808,1622659209.0587096,0,0,0,-50.0,181
809,1622659209.0641768,0,0,0,-50.0,182
810,1622659209.069608,0,0,0,-50.0,182
811,1622659209.0752473,0,0,0,-50.0,184
812,1622659209.0809913,0,0,0,-50.0,177
813,1622659209.086551,0,0,0,-50.0,174
814,1622659209.0921817,0,0,0,-50.0,180
815,1622659209.0977557,0,0,0,-50.0,177
816,1622659209.1032143,0,0,0,-50.0,179
817,1622659209.108678,0,0,0,-50.0,183
818,1622659209.114107,0,0,0,-50.0,183
819,1622659209.1195238,0,0,0,-50.0,184
820,1622659209.124988,0,0,0,-50.0,184
821,1622659209.1304414,0,0,0,-50.0,182
822,1622659209.135903,0,0,0,-50.0,183
823,1622659209.1413405,0,0,0,-50.0,183
824,1622659209.146848,0,0,0,-50.0,183
825,1622659209.1523297,0,0,0,-50.0,181
826,1622659209.1577935,0,0,0,-50.0,182
827,1622659209.1632922,0,0,0,-50.0,182
828,1622659209.168749,0,0,0,-50.0,181
829,1622659209.1741836,0,0,0,-50.0,183
830,1622659209.1799548,0,0,0,-50.0,184
831,1622659209.1855106,0,0,0,-50.0,172
832,1622659209.1910448,0,0,0,-50.0,180
833,1622659209.1965928,0,0,0,-50.0,179
834,1622659209.2023134,0,0,0,-50.0,181
835,1622659209.2078314,0,0,0,-50.0,174
836,1622659209.2132974,0,0,0,-50.0,181
837,1622659209.218758,0,0,0,-50.0,182
838,1622659209.2242603,0,0,0,-50.0,183
839,1622659209.229716,0,0,0,-50.0,181
840,1622659209.2351835,0,0,0,-50.0,183
841,1622659209.240702,0,0,0,-50.0,182
842,1622659209.2461817,0,0,0,-50.0,181
843,1622659209.2516973,0,0,0,-50.0,182
844,1622659209.2571712,0,0,0,-50.0,181
845,1622659209.2626421,0,0,0,-50.0,182
846,1622659209.2681468,0,0,0,-50.0,182
847,1622659209.2735596,0,0,0,-50.0,181
848,1622659209.278976,0,0,0,-50.0,184
849,1622659209.284669,0,0,0,-50.0,184
850,1622659209.2903707,0,0,0,-50.0,174
851,1622659209.310961,0,0,0,-50.0,132
852,1622659209.3177059,0,0,0,-50.0,53
853,1622659209.3233566,0,0,0,-50.0,147
854,1622659209.4994204,0,0,0,-50.0,5
855,1622659209.505621,0,0,0,-50.0,162
856,1622659209.5117154,0,0,0,-50.0,161
857,1622659209.5177996,0,0,0,-50.0,164
858,1622659209.5239153,0,0,0,-50.0,164
859,1622659209.5299618,0,0,0,-50.0,163
860,1622659209.5360496,0,0,0,-50.0,165
861,1622659209.5421858,0,0,0,-50.0,164
862,1622659209.5482633,0,0,0,-50.0,162
863,1622659209.5544257,0,0,0,-50.0,164
864,1622659209.560572,0,0,0,-50.0,162
865,1622659209.566669,0,0,0,-50.0,162
866,1622659209.572835,0,0,0,-50.0,164
867,1622659209.5789282,0,0,0,-50.0,162
868,1622659209.5851016,0,0,0,-50.0,162
869,1622659209.590703,0,0,0,-50.0,163
870,1622659209.5965095,0,0,0,-50.0,178
871,1622659209.6068087,0,0,0,-50.0,171
872,1622659209.6124752,0,0,0,-50.0,96
873,1622659209.6180673,0,0,0,-50.0,176
874,1622659209.6236274,0,0,0,-50.0,180
875,1622659209.6291144,0,0,0,-50.0,179
876,1622659209.6346443,0,0,0,-50.0,182
877,1622659209.6401312,0,0,0,-50.0,180
878,1622659209.6456635,0,0,0,-50.0,182
879,1622659209.6511588,0,0,0,-50.0,180
880,1622659209.656682,0,0,0,-50.0,182
881,1622659209.6621501,0,0,0,-50.0,181
882,1622659209.6676998,0,0,0,-50.0,181
883,1622659209.6734896,0,0,0,-50.0,181
884,1622659209.6789973,0,0,0,-50.0,172
885,1622659209.6845744,0,0,0,-50.0,181
886,1622659209.6901731,0,0,0,-50.0,179
887,1622659209.6961331,0,0,0,-50.0,178
888,1622659209.7017238,0,0,0,-50.0,167
889,1622659209.7072918,0,0,0,-50.0,178
890,1622659209.7128186,0,0,0,-50.0,179
891,1622659209.718334,0,0,0,-50.0,180
892,1622659209.7239513,0,0,0,-50.0,179
893,1622659209.729525,0,0,0,-50.0,179
894,1622659209.7350218,0,0,0,-50.0,179
895,1622659209.7405174,0,0,0,-50.0,181
896,1622659209.7459688,0,0,0,-50.0,182
897,1622659209.751422,0,0,0,-50.0,183
898,1622659209.7568963,0,0,0,-50.0,183
899,1622659209.7623563,0,0,0,-50.0,182
900,1622659209.767801,0,0,0,-50.0,183
901,1622659209.77333,0,0,0,-50.0,183
902,1622659209.778772,0,0,0,-50.0,180
903,1622659209.784348,0,0,0,-50.0,183
904,1622659209.7898304,0,0,0,-50.0,179
905,1622659209.7953842,0,0,0,-50.0,182
906,1622659209.8010347,0,0,0,-50.0,179
907,1622659209.8065674,0,0,0,-50.0,176
908,1622659209.8120797,0,0,0,-50.0,180
909,1622659209.8175933,0,0,0,-50.0,181
910,1622659209.823178,0,0,0,-50.0,181
911,1622659209.8286996,0,0,0,-50.0,179
912,1622659209.8342142,0,0,0,-50.0,181
913,1622659209.839771,0,0,0,-50.0,181
914,1622659209.845239,0,0,0,-50.0,180
915,1622659209.850685,0,0,0,-50.0,182
916,1622659209.8561573,0,0,0,-50.0,183
917,1622659209.8616042,0,0,0,-50.0,182
918,1622659209.867053,0,0,0,-50.0,183
919,1622659209.8725076,0,0,0,-50.0,183
920,1622659209.878031,0,0,0,-50.0,183
921,1622659209.8834765,0,0,0,-50.0,180
922,1622659209.8890705,0,0,0,-50.0,183
923,1622659209.8945687,0,0,0,-50.0,178
924,1622659209.9000673,0,0,0,-50.0,181
925,1622659209.9056497,0,0,0,-50.0,181
926,1622659209.9112098,0,0,0,-50.0,178
927,1622659209.9167368,0,0,0,-50.0,180
928,1622659209.9222927,0,0,0,-50.0,180
929,1622659209.9278297,0,0,0,-50.0,179
930,1622659209.9333909,0,0,0,-50.0,180
931,1622659209.9389517,0,0,0,-50.0,179
932,1622659209.9444592,0,0,0,-50.0,179
933,1622659209.949951,0,0,0,-50.0,181
934,1622659209.9554214,0,0,0,-50.0,182
935,1622659209.9609601,0,0,0,-50.0,182
936,1622659209.9664223,0,0,0,-50.0,180
937,1622659209.9719698,0,0,0,-50.0,183
938,1622659209.9774349,0,0,0,-50.0,180
939,1622659209.9830303,0,0,0,-50.0,181
940,1622659209.9885497,0,0,0,-50.0,180
941,1622659209.9940093,0,0,0,-50.0,181
942,1622659209.9994855,0,0,0,-50.0,183
943,1622659210.0050414,0,0,0,-50.0,182
944,1622659210.0105512,0,0,0,-50.0,179
945,1622659210.0160718,0,0,0,-50.0,181
946,1622659210.0216572,0,0,0,-50.0,180
947,1622659210.0272732,0,0,0,-50.0,177
948,1622659210.0328505,0,0,0,-50.0,179
949,1622659210.0383935,0,0,0,-50.0,179
950,1622659210.04391,0,0,0,-50.0,180
951,1622659210.0494375,0,0,0,-50.0,181
952,1622659210.0549166,0,0,0,-50.0,180
953,1622659210.0604527,0,0,0,-50.0,182
954,1622659210.0659323,0,0,0,-50.0,180
955,1622659210.071512,0,0,0,-50.0,181
956,1622659210.0770643,0,0,0,-50.0,180
957,1622659210.082536,0,0,0,-50.0,180
958,1622659210.0880694,0,0,0,-50.0,182
959,1622659210.0935369,0,0,0,-50.0,180
960,1622659210.0990045,0,0,0,-50.0,182
961,1622659210.1045542,0,0,0,-50.0,182
962,1622659210.1101527,0,0,0,-50.0,180
963,1622659210.1157982,0,0,0,-50.0,178
964,1622659210.1213968,0,0,0,-50.0,177
965,1622659210.1269808,0,0,0,-50.0,178
966,1622659210.1324806,0,0,0,-50.0,179
967,1622659210.1379795,0,0,0,-50.0,181
968,1622659210.143484,0,0,0,-50.0,181
969,1622659210.149023,0,0,0,-50.0,181
970,1622659210.1546328,0,0,0,-50.0,180
971,1622659210.1601427,0,0,0,-50.0,178
972,1622659210.1656425,0,0,0,-50.0,181
973,1622659210.171169,0,0,0,-50.0,181
974,1622659210.176615,0,0,0,-50.0,180
975,1622659210.18207,0,0,0,-50.0,183
976,1622659210.1875453,0,0,0,-50.0,183
977,1622659210.192979,0,0,0,-50.0,182
978,1622659210.1984088,0,0,0,-50.0,183
979,1622659210.203839,0,0,0,-50.0,184
980,1622659210.2093244,0,0,0,-50.0,184
981,1622659210.2148762,0,0,0,-50.0,182
982,1622659210.2204964,0,0,0,-50.0,178
983,1622659210.226062,0,0,0,-50.0,179
984,1622659210.2315412,0,0,0,-50.0,179
985,1622659210.2370734,0,0,0,-50.0,182
986,1622659210.2425373,0,0,0,-50.0,180
987,1622659210.2479951,0,0,0,-50.0,183
988,1622659210.2535033,0,0,0,-50.0,183
989,1622659210.2589655,0,0,0,-50.0,181
990,1622659210.264482,0,0,0,-50.0,183
991,1622659210.2699296,0,0,0,-50.0,181
992,1622659210.275378,0,0,0,-50.0,183
993,1622659210.281021,0,0,0,-50.0,182
994,1622659210.2865632,0,0,0,-50.0,178
995,1622659210.2920175,0,0,0,-50.0,180
996,1622659210.311739,0,0,0,-50.0,138
997,1622659210.3186867,0,0,0,-50.0,55
998,1622659210.3246071,0,0,0,-50.0,142
999,1622659210.437618,0,0,0,-50.0,8
1000,1622659210.4432948,0,0,0,-50.0,176
1001,1622659210.4488018,0,0,0,-50.0,176
1002,1622659210.4543977,0,0,0,-50.0,181
1003,1622659210.4599211,0,0,0,-50.0,178
1004,1622659210.465514,0,0,0,-50.0,181
1005,1622659210.4711232,0,0,0,-50.0,178
1006,1622659210.4767244,0,0,0,-50.0,178
1007,1622659210.4822528,0,0,0,-50.0,177
1008,1622659210.487725,0,0,0,-50.0,181
1009,1622659210.4931977,0,0,0,-50.0,182
1010,1622659210.4986575,0,0,0,-50.0,182
1011,1622659210.5041115,0,0,0,-50.0,183
1012,1622659210.509613,0,0,0,-50.0,183
1013,1622659210.5151734,0,0,0,-50.0,181
1014,1622659210.5207424,0,0,0,-50.0,179
1015,1622659210.526533,0,0,0,-50.0,179
1016,1622659210.5321217,0,0,0,-50.0,172
1017,1622659210.5376916,0,0,0,-50.0,178
1018,1622659210.543277,0,0,0,-50.0,179
1019,1622659210.5488648,0,0,0,-50.0,179
1020,1622659210.5544841,0,0,0,-50.0,178
1021,1622659210.5600708,0,0,0,-50.0,177
1022,1622659210.5655992,0,0,0,-50.0,179
1023,1622659210.571187,0,0,0,-50.0,180
1024,1622659210.576737,0,0,0,-50.0,179
1025,1622659210.5823236,0,0,0,-50.0,180
1026,1622659210.5879233,0,0,0,-50.0,177
1027,1622659210.5935042,0,0,0,-50.0,179
1028,1622659210.5990474,0,0,0,-50.0,179
1029,1622659210.6045399,0,0,0,-50.0,180
1030,1622659210.6100464,0,0,0,-50.0,182
1031,1622659210.6157248,0,0,0,-50.0,181
1032,1622659210.6214178,0,0,0,-50.0,174
1033,1622659210.6269734,0,0,0,-50.0,177
1034,1622659210.6326451,0,0,0,-50.0,180
1035,1622659210.638224,0,0,0,-50.0,176
1036,1622659210.643828,0,0,0,-50.0,179
1037,1622659210.6494958,0,0,0,-50.0,178
1038,1622659210.6550965,0,0,0,-50.0,176
1039,1622659210.6606739,0,0,0,-50.0,178
1040,1622659210.6662927,0,0,0,-50.0,179
1041,1622659210.6719024,0,0,0,-50.0,177
1042,1622659210.6775548,0,0,0,-50.0,176
1043,1622659210.683127,0,0,0,-50.0,178
1044,1622659210.6886823,0,0,0,-50.0,179
1045,1622659210.6941905,0,0,0,-50.0,180
1046,1622659210.6996913,0,0,0,-50.0,181
1047,1622659210.705191,0,0,0,-50.0,181
1048,1622659210.7106967,0,0,0,-50.0,181
1049,1622659210.7162862,0,0,0,-50.0,180
1050,1622659210.7219217,0,0,0,-50.0,180
1051,1622659210.727548,0,0,0,-50.0,177
1052,1622659210.7331686,0,0,0,-50.0,177
1053,1622659210.7387476,0,0,0,-50.0,177
1054,1622659210.7446501,0,0,0,-50.0,179
1055,1622659210.7502825,0,0,0,-50.0,169
1056,1622659210.7558568,0,0,0,-50.0,177
1057,1622659210.7614102,0,0,0,-50.0,179
1058,1622659210.766974,0,0,0,-50.0,180
1059,1622659210.7725348,0,0,0,-50.0,179
1060,1622659210.7780566,0,0,0,-50.0,179
1061,1622659210.7835941,0,0,0,-50.0,181
1062,1622659210.7891092,0,0,0,-50.0,180
1063,1622659210.7947369,0,0,0,-50.0,181
1064,1622659210.800347,0,0,0,-50.0,177
1065,1622659210.8059483,0,0,0,-50.0,178
1066,1622659210.8114693,0,0,0,-50.0,178
1067,1622659210.817221,0,0,0,-50.0,181
1068,1622659210.8228514,0,0,0,-50.0,173
1069,1622659210.8284707,0,0,0,-50.0,177
1070,1622659210.8340008,0,0,0,-50.0,178
1071,1622659210.8396163,0,0,0,-50.0,180
1072,1622659210.8451526,0,0,0,-50.0,178
1073,1622659210.8506536,0,0,0,-50.0,180
1074,1622659210.856278,0,0,0,-50.0,181
1075,1622659210.8618548,0,0,0,-50.0,177
1076,1622659210.8675241,0,0,0,-50.0,179
1077,1622659210.8731258,0,0,0,-50.0,176
1078,1622659210.8787203,0,0,0,-50.0,178
1079,1622659210.8842397,0,0,0,-50.0,178
1080,1622659210.889836,0,0,0,-50.0,181
1081,1622659210.8953815,0,0,0,-50.0,178
1082,1622659210.9009354,0,0,0,-50.0,180
1083,1622659210.9065132,0,0,0,-50.0,177
1084,1622659210.9120162,0,0,0,-50.0,182
1085,1622659210.9176111,0,0,0,-50.0,181
1086,1622659210.9232607,0,0,0,-50.0,178
1087,1622659210.928958,0,0,0,-50.0,176
1088,1622659210.9345126,0,0,0,-50.0,175
1089,1622659210.9401813,0,0,0,-50.0,180
1090,1622659210.9457395,0,0,0,-50.0,176
1091,1622659210.9513438,0,0,0,-50.0,179
1092,1622659210.9568822,0,0,0,-50.0,178
1093,1622659210.9624104,0,0,0,-50.0,180
1094,1622659210.9680166,0,0,0,-50.0,180
1095,1622659210.973578,0,0,0,-50.0,178
1096,1622659210.9791658,0,0,0,-50.0,179
1097,1622659210.98473,0,0,0,-50.0,178
1098,1622659210.9903276,0,0,0,-50.0,179
1099,1622659210.9958456,0,0,0,-50.0,178
1100,1622659211.0013669,0,0,0,-50.0,181
1101,1622659211.006969,0,0,0,-50.0,181
1102,1622659211.0125096,0,0,0,-50.0,178
1103,1622659211.0181072,0,0,0,-50.0,180
1104,1622659211.0237687,0,0,0,-50.0,178
1105,1622659211.0293217,0,0,0,-50.0,176
1106,1622659211.0348394,0,0,0,-50.0,180
1107,1622659211.0403767,0,0,0,-50.0,181
1108,1622659211.045873,0,0,0,-50.0,180
1109,1622659211.0513587,0,0,0,-50.0,182
1110,1622659211.056848,0,0,0,-50.0,182
1111,1622659211.062362,0,0,0,-50.0,182
1112,1622659211.0678515,0,0,0,-50.0,181
1113,1622659211.0733798,0,0,0,-50.0,182
1114,1622659211.0789077,0,0,0,-50.0,180
1115,1622659211.0844643,0,0,0,-50.0,181
1116,1622659211.0899851,0,0,0,-50.0,179
1117,1622659211.0954638,0,0,0,-50.0,181
1118,1622659211.1009433,0,0,0,-50.0,182
1119,1622659211.1063886,0,0,0,-50.0,182
1120,1622659211.1118746,0,0,0,-50.0,183
1121,1622659211.1173189,0,0,0,-50.0,182
1122,1622659211.1227794,0,0,0,-50.0,183
1123,1622659211.1283712,0,0,0,-50.0,182
1124,1622659211.1339948,0,0,0,-50.0,177
1125,1622659211.1395698,0,0,0,-50.0,179
1126,1622659211.1451502,0,0,0,-50.0,179
1127,1622659211.1506398,0,0,0,-50.0,179
1128,1622659211.156155,0,0,0,-50.0,182
1129,1622659211.1616373,0,0,0,-50.0,181
1130,1622659211.167184,0,0,0,-50.0,182
1131,1622659211.1727111,0,0,0,-50.0,180
1132,1622659211.178244,0,0,0,-50.0,180
1133,1622659211.1838102,0,0,0,-50.0,180
1134,1622659211.1893127,0,0,0,-50.0,179
1135,1622659211.1948252,0,0,0,-50.0,181
1136,1622659211.2003396,0,0,0,-50.0,181
1137,1622659211.2058568,0,0,0,-50.0,181
1138,1622659211.2113595,0,0,0,-50.0,181
1139,1622659211.2168481,0,0,0,-50.0,181
1140,1622659211.222323,0,0,0,-50.0,182
1141,1622659211.2279623,0,0,0,-50.0,181
1142,1622659211.2335367,0,0,0,-50.0,178
1143,1622659211.2391148,0,0,0,-50.0,179
1144,1622659211.2446554,0,0,0,-50.0,179
1145,1622659211.2501767,0,0,0,-50.0,180
1146,1622659211.2557552,0,0,0,-50.0,181
1147,1622659211.2613816,0,0,0,-50.0,177
1148,1622659211.2669504,0,0,0,-50.0,178
1149,1622659211.2725518,0,0,0,-50.0,179
1150,1622659211.2780719,0,0,0,-50.0,178
1151,1622659211.2835846,0,0,0,-50.0,181
1152,1622659211.2891712,0,0,0,-50.0,181
1153,1622659211.294808,0,0,0,-50.0,179
1154,1622659211.3150244,0,0,0,-50.0,134
1155,1622659211.321992,0,0,0,-50.0,54
1156,1622659211.3275788,0,0,0,-50.0,143
1157,1622659211.451885,0,0,0,-50.0,8
1158,1622659211.4574504,0,0,0,-50.0,173
1159,1622659211.4629343,0,0,0,-50.0,181
